No;Link Matkul;Name;Kode Matkul;Kategori Matkul;Is Found
3988;https://sikola.unhas.ac.id/courses/19F01322704/index.php;SEMINAR HASIL PENELITIAN;19F01322704;79002;Not Found
3989;https://sikola.unhas.ac.id/courses/19F01322805/index.php;PUBLIKASI BEREPUTASI;19F01322805;79002;Not Found
3990;https://sikola.unhas.ac.id/courses/19F01322903/index.php;PRESENTASI INTERNASIONAL;19F01322903;79002;Not Found
3991;https://sikola.unhas.ac.id/courses/19F01323012/index.php;DISERTASI;19F01323012;79002;Not Found
3992;https://sikola.unhas.ac.id/courses/19F01330901/index.php;SEMINAR KEMAJUAN TERKAIT DISERTASI 5;19F01330901;79002;Not Found
3993;https://sikola.unhas.ac.id/courses/19F01331005/index.php;Scopus 3;19F01331005;79002;Not Found
3994;https://sikola.unhas.ac.id/courses/19F01331101/index.php;SEMINAR KEMAJUAN TERKAIT DISERTASI 6;19F01331101;79002;Not Found
3995;https://sikola.unhas.ac.id/courses/19F01331203/index.php;Presentasi Internasional 2;19F01331203;79002;Not Found
3996;https://sikola.unhas.ac.id/courses/19F01331304/index.php;Seminar Hasil Penelitian;19F01331304;79002;Not Found
3997;https://sikola.unhas.ac.id/courses/19F01331412/index.php;Disertasi dan Ujian Disertasi;19F01331412;79002;Not Found
3998;https://sikola.unhas.ac.id/courses/19F021310103/index.php;THEORY CONSTRUCTION;19F021310103;88003;Not Found
3999;https://sikola.unhas.ac.id/courses/19F021310203/index.php;PHYLOSOPHY OF LANGUAGE;19F021310203;88003;Not Found
4000;https://sikola.unhas.ac.id/courses/19F021310603/index.php;RESEARCH METHODOLOGY IN ENGLISH LITERATURE;19F021310603;88003;Not Found
4001;https://sikola.unhas.ac.id/courses/19F021310703/index.php;CURRENT ISSUES IN ENGLISH LITERATURE;19F021310703;88003;Not Found
4002;https://sikola.unhas.ac.id/courses/19F02210202/index.php;SEMINAR PROPOSAL;19F02210202;79103;Not Found
4003;https://sikola.unhas.ac.id/courses/19F02210303/index.php;RESEARCH METHODOLOGY OF LINGUISTICS;19F02210303;79103;Not Found
4004;https://sikola.unhas.ac.id/courses/19F02210403/index.php;RESEARCH METHODOLOGY IN ENGLISH LITERATURE;19F02210403;79103;Not Found
4005;https://sikola.unhas.ac.id/courses/19F02210503/index.php;RESEARCH METHODOLOGY IN EDUCATION;19F02210503;79103;Not Found
4006;https://sikola.unhas.ac.id/courses/19F02210802/index.php;ETHNOGRAPHIC ANALYSIS OF LANGUAGE AND SPEECH;19F02210802;79103;Not Found
4007;https://sikola.unhas.ac.id/courses/19F02210902/index.php;A NEW APPROACH TO ENGLISH GRAMMAR: SEMANTIC PRINCIPLES;19F02210902;79103;Not Found
4008;https://sikola.unhas.ac.id/courses/19F02211002/index.php;MORPHOSYNTAX;19F02211002;79103;Not Found
4009;https://sikola.unhas.ac.id/courses/19F02212202/index.php;SOCIOLOGY OF ENGLISH LITERATURE;19F02212202;79103;Not Found
4010;https://sikola.unhas.ac.id/courses/19F02212302/index.php;ENGLISH LITERATURE AND IDEOLOGY;19F02212302;79103;Not Found
4011;https://sikola.unhas.ac.id/courses/19F02212502/index.php;TEFL METHODOLOGY;19F02212502;79103;Not Found
4012;https://sikola.unhas.ac.id/courses/19F02212702/index.php;LANGUAGE TESTING;19F02212702;79103;Not Found
4013;https://sikola.unhas.ac.id/courses/19F02212802/index.php;ICT IN LANGUAGE TEACHING;19F02212802;79103;Not Found
4014;https://sikola.unhas.ac.id/courses/19F02213603/index.php;Semiotics;19F02213603;79103;Not Found
4015;https://sikola.unhas.ac.id/courses/19F02213702/index.php;Varieties of English;19F02213702;79103;Not Found
4016;https://sikola.unhas.ac.id/courses/19F02214102/index.php;English Phonetics and Phonology;19F02214102;79103;Not Found
4017;https://sikola.unhas.ac.id/courses/19F02214202/index.php;Semantics and Pragmatics;19F02214202;79103;Not Found
4018;https://sikola.unhas.ac.id/courses/19F02214302/index.php;Systemic Functional Grammar;19F02214302;79103;Not Found
4019;https://sikola.unhas.ac.id/courses/19F02214602/index.php;History of English Literature;19F02214602;79103;Not Found
4020;https://sikola.unhas.ac.id/courses/19F02214802/index.php;English Cultural Studies;19F02214802;79103;Not Found
4021;https://sikola.unhas.ac.id/courses/19F02214902/index.php;Theory of Literature;19F02214902;79103;Not Found
4022;https://sikola.unhas.ac.id/courses/19F02215202/index.php;LITERATURE IN LANGUAGE TEACHING;19F02215202;79103;Not Found
4023;https://sikola.unhas.ac.id/courses/19F02215402/index.php;Curriculum and Instructional Development;19F02215402;79103;Not Found
4024;https://sikola.unhas.ac.id/courses/19F02215502/index.php;SLA Theory & Research;19F02215502;79103;Not Found
4025;https://sikola.unhas.ac.id/courses/19F02215702/index.php;English For Specific Purpose;19F02215702;79103;Not Found
4026;https://sikola.unhas.ac.id/courses/19F02215802/index.php;Academic Writing for Publication;19F02215802;79103;Not Found
4027;https://sikola.unhas.ac.id/courses/19F02222304/index.php;SEMINAR HASIL;19F02222304;79103;Not Found
4028;https://sikola.unhas.ac.id/courses/19F02222405/index.php;JURNAL INTERNASIONAL BEREPUTASI/JURNAL NASIONAL TERAKREDITASI;19F02222405;79103;Not Found
4029;https://sikola.unhas.ac.id/courses/19F02222509/index.php;THESIS;19F02222509;79103;Not Found
4030;https://sikola.unhas.ac.id/courses/19F02310103/index.php;Theory Construction;19F02310103;88003;Not Found
4031;https://sikola.unhas.ac.id/courses/19F02310203/index.php;Philosopy of Language;19F02310203;88003;Not Found
4032;https://sikola.unhas.ac.id/courses/19F02310502/index.php;RESEARCH PROPOSAL SEMINAR;19F02310502;88003;Not Found
4033;https://sikola.unhas.ac.id/courses/19F02310603/index.php;Research Methodology in English Literature;19F02310603;88003;Not Found
4034;https://sikola.unhas.ac.id/courses/19F02310703/index.php;Current Issues in English Literature (P);19F02310703;88003;Not Found
4035;https://sikola.unhas.ac.id/courses/19F02311103/index.php;VARIETES OF ENGLISH (P);19F02311103;88003;Not Found
4036;https://sikola.unhas.ac.id/courses/19F02311502/index.php;THEORY OF CULTURE (P);19F02311502;88003;Not Found
4037;https://sikola.unhas.ac.id/courses/19F02311803/index.php;Early and Late Modern English Literature (P);19F02311803;88003;Not Found
4038;https://sikola.unhas.ac.id/courses/19F02312002/index.php;Literature and Ideology (P);19F02312002;88003;Not Found
4039;https://sikola.unhas.ac.id/courses/19F02312102/index.php;Critical Discourse Analysis (P);19F02312102;88003;Not Found
4040;https://sikola.unhas.ac.id/courses/19F02312403/index.php;"English Language Teaching Curriculum Development &amp; Material Production (P)";19F02312403;88003;Not Found
4041;https://sikola.unhas.ac.id/courses/19F02312602/index.php;Assessment And Evaluation (P);19F02312602;88003;Not Found
4042;https://sikola.unhas.ac.id/courses/19F02320103/index.php;PRESENTASI INTERNASIONAL;19F02320103;88003;Not Found
4043;https://sikola.unhas.ac.id/courses/19F02320204/index.php;Seminar on Research Report;19F02320204;88003;Not Found
4044;https://sikola.unhas.ac.id/courses/19F02320305/index.php;Publikasi Bereputasi (Scopus);19F02320305;88003;Not Found
4045;https://sikola.unhas.ac.id/courses/19F02320412/index.php;Disertation;19F02320412;88003;Not Found
4046;https://sikola.unhas.ac.id/courses/19F031310403/index.php;TEORI-TEORI SASTRA LANJUTAN (P);19F031310403;79002;Not Found
4047;https://sikola.unhas.ac.id/courses/19F03210103/index.php;FONOLOGI BAHASA INDONESIA-20201;19F03210103;79101;Not Found
4048;https://sikola.unhas.ac.id/courses/19F03210203/index.php;METODE PENELITIAN;19F03210203;79101;Not Found
4049;https://sikola.unhas.ac.id/courses/19F03210302/index.php;SEMINAR PROPOSAL;19F03210302;79101;Not Found
4050;https://sikola.unhas.ac.id/courses/19F03210403/index.php;MORFOSINTAKSIS BAHASA INDONESIA 2021;19F03210403;79101;Not Found
4051;https://sikola.unhas.ac.id/courses/19F03210505/index.php;JURNAL PUBLIKASI;19F03210505;79101;Not Found
4052;https://sikola.unhas.ac.id/courses/19F03210602/index.php;SEMIOTIKA FUNGSIONAL;19F03210602;79101;Not Found
4053;https://sikola.unhas.ac.id/courses/19F03210702/index.php;ANALISIS WACANA KRITIS;19F03210702;79101;Not Found
4054;https://sikola.unhas.ac.id/courses/19F03210802/index.php;BAHASA DAN SASTRA;19F03210802;79101;Not Found
4055;https://sikola.unhas.ac.id/courses/19F03212904/index.php;SEMINAR HASIL;19F03212904;79101;Not Found
4056;https://sikola.unhas.ac.id/courses/19F03213009/index.php;TESIS DAN UJIAN;19F03213009;79101;Not Found
4057;https://sikola.unhas.ac.id/courses/19F033101003/index.php;KONSTRUKSI TEORI (W);19F033101003;79002;Found
4058;https://sikola.unhas.ac.id/courses/19F033101503/index.php;Kritik Sastra Kontemporer;19F033101503;79001;Not Found
4059;https://sikola.unhas.ac.id/courses/19F03310203/index.php;METODE PENELITIAN;19F03310203;79002;Not Found
4060;https://sikola.unhas.ac.id/courses/19F03310303/index.php;TEORI-TEORI LINGUISTIK LANJUTAN (P);19F03310303;79002;Not Found
4061;https://sikola.unhas.ac.id/courses/19F03310403/index.php;Teori-Teori Sastra Lanjutan;19F03310403;79001;Not Found
4062;https://sikola.unhas.ac.id/courses/19F03310602/index.php;FILSAFAT BAHASA ;19F03310602;79001;Not Found
4063;https://sikola.unhas.ac.id/courses/19F03310603/index.php;Filsafat Bahasa;19F03310603;79001;Not Found
4064;https://sikola.unhas.ac.id/courses/19F03310703/index.php;ISU-ISU MUTAKHIR SASTRA INDONESIA;19F03310703;79001;Not Found
4065;https://sikola.unhas.ac.id/courses/19F03310802/index.php;ANTROPOLOGI SASTRA;19F03310802;79001;Not Found
4066;https://sikola.unhas.ac.id/courses/19F03311103/index.php;ANALISIS WACANA KRITIS;19F03311103;79001;Not Found
4067;https://sikola.unhas.ac.id/courses/19F03311202/index.php;Seminar Proposal;19F03311202;79001;Not Found
4068;https://sikola.unhas.ac.id/courses/19F03311303/index.php;Seminar Internasional;19F03311303;79001;Not Found
4069;https://sikola.unhas.ac.id/courses/19F03311403/index.php;TEORI-TEORI MUTAKHIR FONOLOGI BAHASA INDONESIA;19F03311403;79001;Not Found
4070;https://sikola.unhas.ac.id/courses/19F03311502/index.php;KRITIK SASTRA KONTEMPORER;19F03311502;79001;Not Found
4071;https://sikola.unhas.ac.id/courses/19F03311503/index.php;TEORI-TEORI MUTAKHIR MORFOSINTAKSIS BAHASA INDONESIA;19F03311503;79001;Not Found
4072;https://sikola.unhas.ac.id/courses/19F03320104/index.php;Seminar Hasil;19F03320104;79001;Not Found
4073;https://sikola.unhas.ac.id/courses/19F03320205/index.php;Publikasi Bereputasi (Scopus);19F03320205;79001;Not Found
4074;https://sikola.unhas.ac.id/courses/19F04110102/index.php;DASAR-DASAR FILSAFAT;19F04110102;79202;Not Found
4075;https://sikola.unhas.ac.id/courses/19F04110202/index.php;BAHASA INGGRIS TERPADU (DEPARTEMEN);19F04110202;79202;Found
4076;https://sikola.unhas.ac.id/courses/19F04110302/index.php;PENGANTAR LINGUISTIK TERAPAN;19F04110302;79202;Found
4077;https://sikola.unhas.ac.id/courses/19F04110402/index.php;MENYIMAK DAN BERBICARA BAHASA INGGRIS;19F04110402;79202;Found
4078;https://sikola.unhas.ac.id/courses/19F04110404/index.php;MENYIMAK DAN BERBICARA BAHASA INGGRIS;19F04110404;79202;Not Found
4079;https://sikola.unhas.ac.id/courses/19F04110502/index.php;BERPIKIR KRITIS;19F04110502;79202;Found
4080;https://sikola.unhas.ac.id/courses/19F04110602/index.php;MEMBACA KRITIS;19F04110602;79202;Not Found
4081;https://sikola.unhas.ac.id/courses/19F04110604/index.php;MENYIMAK DAN BERBICARA BAHASA INGGRIS AKADEMIK;19F04110604;79202;Found
4082;https://sikola.unhas.ac.id/courses/19F04110704/index.php;ACADEMIC READING;19F04110704;79202;Found
4083;https://sikola.unhas.ac.id/courses/19F04110804/index.php;STRUKTUR BAHASA INGGRIS;19F04110804;79202;Not Found
4084;https://sikola.unhas.ac.id/courses/19F04110904/index.php;STRUKTUR BAHASA INGGRIS;19F04110904;79202;Not Found
4085;https://sikola.unhas.ac.id/courses/19F041132504/index.php;Penulisan Proposal Tugas Akhir (Seminar Praskripsi);19F041132504;79202;Not Found
4086;https://sikola.unhas.ac.id/courses/19F04120102/index.php;SEJARAH KEBUDAYAAN INGGRIS;19F04120102;79202;Found
4087;https://sikola.unhas.ac.id/courses/19F04120204/index.php;ARGUMENTATIVE ESSAY WRITING;19F04120204;79202;Not Found
4088;https://sikola.unhas.ac.id/courses/19F04120304/index.php;TERJEMAHAN INGGRIS-INDONESIA;19F04120304;79202;Not Found
4089;https://sikola.unhas.ac.id/courses/19F04120402/index.php;KORESPONDENSI BAHASA INGGRIS;19F04120402;79202;Not Found
4090;https://sikola.unhas.ac.id/courses/19F04120504/index.php;STRUKTUR BAHASA INGGRIS LANJUTAN;19F04120504;79202;Not Found
4091;https://sikola.unhas.ac.id/courses/19F04120604/index.php;FONETIK DAN FONOLOGI BAHASA INGGRIS;19F04120604;79202;Found
4092;https://sikola.unhas.ac.id/courses/19F04120702/index.php;MORFOLOGI BAHASA INGGRIS;19F04120702;79202;Not Found
4093;https://sikola.unhas.ac.id/courses/19F04120802/index.php;KOMUNIKASI LINTAS BUDAYA (P) KURIKULUM BARU;19F04120802;79202;Not Found
4094;https://sikola.unhas.ac.id/courses/19F04120904/index.php;TEORI SASTRA;19F04120904;79202;Not Found
4095;https://sikola.unhas.ac.id/courses/19F04121002/index.php;SASTRA BANDINGAN;19F04121002;79202;Not Found
4096;https://sikola.unhas.ac.id/courses/19F04121104/index.php;METODOLOGI PENGAJARAN BAHASA INGGRIS;19F04121104;79202;Found
4097;https://sikola.unhas.ac.id/courses/19F04121202/index.php;BAHASA INGGRIS UNTUK KOMUNIKASI PROFESIONAL;19F04121202;79202;Not Found
4098;https://sikola.unhas.ac.id/courses/19F04121304/index.php;PENULISAN ESAI AKADEMIK;19F04121304;79202;Found
4099;https://sikola.unhas.ac.id/courses/19F04121404/index.php;TERJEMAHAN INDONESIA-INGGRIS;19F04121404;79202;Not Found
4100;https://sikola.unhas.ac.id/courses/19F04121504/index.php;ENGLISH SYNTAX;19F04121504;79202;Not Found
4101;https://sikola.unhas.ac.id/courses/19F04121604/index.php;RESEARCH METHODOLOGY IN LINGUISTICS;19F04121604;79202;Not Found
4102;https://sikola.unhas.ac.id/courses/19F04121704/index.php;PRAGMATICS;19F04121704;79202;Found
4103;https://sikola.unhas.ac.id/courses/19F04121802/index.php;PEMAGANGAN (E);19F04121802;79202;Not Found
4104;https://sikola.unhas.ac.id/courses/19F04121902/index.php;ENTREPRENEURSHIP (E);19F04121902;79202;Not Found
4105;https://sikola.unhas.ac.id/courses/19F04122004/index.php;SOCIOLOGY OF LITERATURE;19F04122004;79202;Not Found
4106;https://sikola.unhas.ac.id/courses/19F04122104/index.php;RESEARCH METHODOLOGY IN LITERATURE;19F04122104;79202;Not Found
4107;https://sikola.unhas.ac.id/courses/19F04122204/index.php;ENGLISH PROSE;19F04122204;79202;Not Found
4108;https://sikola.unhas.ac.id/courses/19F04122302/index.php;CULTURE IN ENGLISH LITERATURE;19F04122302;79202;Not Found
4109;https://sikola.unhas.ac.id/courses/19F04122404/index.php;CLASSROOM MANAGEMENT;19F04122404;79202;Not Found
4110;https://sikola.unhas.ac.id/courses/19F04122504/index.php;RESEARCH METHODOLOGY IN LANGUAGE TEACHING;19F04122504;79202;Not Found
4111;https://sikola.unhas.ac.id/courses/19F04122604/index.php;LANGUAGE TESTING;19F04122604;79202;Not Found
4112;https://sikola.unhas.ac.id/courses/19F04122702/index.php;CULTURE IN LANGUAGE TEACHING ;19F04122702;79202;Not Found
4113;https://sikola.unhas.ac.id/courses/19F04130102/index.php;SEJARAH PERKEMBANGAN BAHASA INGGRIS;19F04130102;79202;Not Found
4114;https://sikola.unhas.ac.id/courses/19F04130202/index.php;ANALISIS WACANA;19F04130202;79202;Not Found
4115;https://sikola.unhas.ac.id/courses/19F04130302/index.php;ACADEMIC WRITING FOR PUBLICATION;19F04130302;79202;Found
4116;https://sikola.unhas.ac.id/courses/19F04130402/index.php;TATA BAHASA SISTEMIK FUNGSIONAL;19F04130402;79202;Not Found
4117;https://sikola.unhas.ac.id/courses/19F04130502/index.php;SEMIOLOGI;19F04130502;79202;Not Found
4118;https://sikola.unhas.ac.id/courses/19F04130604/index.php;SOSIOLINGUISTIK;19F04130604;79202;Not Found
4119;https://sikola.unhas.ac.id/courses/19F04130704/index.php;SEMANTIK BAHASA INGGRIS;19F04130704;79202;Not Found
4120;https://sikola.unhas.ac.id/courses/19F04130802/index.php;BAHASA DAN MEDIA;19F04130802;79202;Not Found
4121;https://sikola.unhas.ac.id/courses/19F04130902/index.php;PENGAJARAN BAHASA INGGRIS UNTUK PEMBELAJARAN USIA DINI (P);19F04130902;79202;Not Found
4122;https://sikola.unhas.ac.id/courses/19F04131002/index.php;SASTRA ANAK (P);19F04131002;79202;Not Found
4123;https://sikola.unhas.ac.id/courses/19F04131102/index.php;LINGUISTIK BANDINGAN HISTORIS (P);19F04131102;79202;Not Found
4124;https://sikola.unhas.ac.id/courses/19F04131202/index.php;STYLISTICS (P);19F04131202;79202;Not Found
4125;https://sikola.unhas.ac.id/courses/19F04131302/index.php;SASTRA POPULER (P);19F04131302;79202;Not Found
4126;https://sikola.unhas.ac.id/courses/19F04131402/index.php;KAJIAN MITOLOGI KOMPARATIF (P);19F04131402;79202;Not Found
4127;https://sikola.unhas.ac.id/courses/19F04131502/index.php;GENDER DALAM SASTRA (P);19F04131502;79202;Not Found
4128;https://sikola.unhas.ac.id/courses/19F04131602/index.php;LITERASI DIGITAL (P);19F04131602;79202;Not Found
4129;https://sikola.unhas.ac.id/courses/19F04131702/index.php;Evaluasi Bahan Ajar;19F04131702;79202;Not Found
4130;https://sikola.unhas.ac.id/courses/19F04131802/index.php;METODE PENELITIAN TINDAKAN KELAS (P);19F04131802;79202;Not Found
4131;https://sikola.unhas.ac.id/courses/19F04131904/index.php;TELAAH PUISI INGGRIS;19F04131904;79202;Found
4132;https://sikola.unhas.ac.id/courses/19F04132004/index.php;SURVEI KESUSASTRAAN INGGRIS;19F04132004;79202;Not Found
4133;https://sikola.unhas.ac.id/courses/19F04132102/index.php;CREATIVE WRITING;19F04132102;79202;Found
4134;https://sikola.unhas.ac.id/courses/19F04132204/index.php;DESAIN KURIKULUM DAN MATERI AJAR;19F04132204;79202;Found
4135;https://sikola.unhas.ac.id/courses/19F04132304/index.php;TECHNOLOGY IN LANGUAGE LEARNING;19F04132304;79202;Not Found
4136;https://sikola.unhas.ac.id/courses/19F04132402/index.php;PENGAJARAN BAHASA INGGRIS MELALUI KARYA SASTRA;19F04132402;79202;Not Found
4137;https://sikola.unhas.ac.id/courses/19F04132504/index.php;PENULISAN PROPOSAL TUGAS AKHIR (SEMINAR PRASKRIPSI);19F04132504;79202;Not Found
4138;https://sikola.unhas.ac.id/courses/19F04132704/index.php;ANTHROPOLINGUISTICS;19F04132704;79202;Found
4139;https://sikola.unhas.ac.id/courses/19F04132802/index.php;PSYCHOLINGUISTICS;19F04132802;79202;Not Found
4140;https://sikola.unhas.ac.id/courses/19F04132902/index.php;CURRENT ISSUES IN GENERAL LINGUISTICS;19F04132902;79202;Not Found
4141;https://sikola.unhas.ac.id/courses/19F04133002/index.php;ENGLISH FOR SPECIFIC PURPOSES (E);19F04133002;79202;Not Found
4142;https://sikola.unhas.ac.id/courses/19F04133102/index.php;TOURIST GUIDING (P);19F04133102;79202;Found
4143;https://sikola.unhas.ac.id/courses/19F04133202/index.php;INTERPRETING (P);19F04133202;79202;Found
4144;https://sikola.unhas.ac.id/courses/19F04133302/index.php;EDITING (P);19F04133302;79202;Not Found
4145;https://sikola.unhas.ac.id/courses/19F04133402/index.php;PUBLIC SPEAKING;19F04133402;79202;Not Found
4146;https://sikola.unhas.ac.id/courses/19F04133502/index.php;METODE PENGAJARAN (P);19F04133502;79202;Not Found
4147;https://sikola.unhas.ac.id/courses/19F04133702/index.php;THEATRE (E);19F04133702;79202;Not Found
4148;https://sikola.unhas.ac.id/courses/19F04133802/index.php;BAHASA DAN BUDAYA INGGRIS;19F04133802;79202;Not Found
4149;https://sikola.unhas.ac.id/courses/19F04133902/index.php;FRENCH LANGUAGE (P);19F04133902;79202;Not Found
4150;https://sikola.unhas.ac.id/courses/19F04134002/index.php;ARABIC LANGUAGE (SASTRA INGGRIS);19F04134002;79202;Not Found
4151;https://sikola.unhas.ac.id/courses/19F04134102/index.php;JAPANESE LANGUAGE (P);19F04134102;79202;Not Found
4152;https://sikola.unhas.ac.id/courses/19F04134202/index.php;MANDARIN LANGUAGE (E);19F04134202;79202;Not Found
4153;https://sikola.unhas.ac.id/courses/19F04134302/index.php;KOREAN LANGUAGE (E);19F04134302;79202;Not Found
4154;https://sikola.unhas.ac.id/courses/19F04134404/index.php;TELAAH DRAMA INGGRIS;19F04134404;79202;Not Found
4155;https://sikola.unhas.ac.id/courses/19F04134502/index.php;KRITIK SASTRA;19F04134502;79202;Not Found
4156;https://sikola.unhas.ac.id/courses/19F04134602/index.php;ISU AKTUAL DALAM KESUSASTERAAN;19F04134602;79202;Not Found
4157;https://sikola.unhas.ac.id/courses/19F04134704/index.php;EDUCATIONAL PSYCHOLOGY;19F04134704;79202;Not Found
4158;https://sikola.unhas.ac.id/courses/19F04134802/index.php;TEACHING PRACTICE;19F04134802;79202;Not Found
4159;https://sikola.unhas.ac.id/courses/19F04134902/index.php;CURRENT ISSUES IN ENGLISH LANGUAGE TEACHING;19F04134902;79202;Not Found
4160;https://sikola.unhas.ac.id/courses/19F04140106/index.php;SKRIPSI;19F04140106;79202;Not Found
4161;https://sikola.unhas.ac.id/courses/19F04140206/index.php;SKRIPSI;19F04140206;79202;Not Found
4162;https://sikola.unhas.ac.id/courses/19F04210102/index.php;FILSAFAT ILMU PENGETAHUAN BUDAYA;19F04210102;81101;Not Found
4163;https://sikola.unhas.ac.id/courses/19F04210203/index.php;TEORI ARKEOLOGI;19F04210203;81101;Not Found
4164;https://sikola.unhas.ac.id/courses/19F04210302/index.php;Seminar Proposal Penelitian Tesis;19F04210302;81101;Not Found
4165;https://sikola.unhas.ac.id/courses/19F04210402/index.php;MANAJEMEN DAN KEBIJAKAN WARISAN BUDAYA;19F04210402;81101;Not Found
4166;https://sikola.unhas.ac.id/courses/19F04210502/index.php;METODE PENELITIAN HUMANIORA INTERDISIPLINER;19F04210502;81101;Not Found
4167;https://sikola.unhas.ac.id/courses/19F04211104/index.php;Seminar Hasil Penelitian Tesis;19F04211104;81101;Not Found
4168;https://sikola.unhas.ac.id/courses/19F04211205/index.php;PUBLIKASI ILMIAH;19F04211205;81101;Not Found
4169;https://sikola.unhas.ac.id/courses/19F04211309/index.php;TESIS;19F04211309;81101;Not Found
4170;https://sikola.unhas.ac.id/courses/19F05210103/index.php;TEORI DAN METODOLOGI SEJARAH;19F05210103;80101;Not Found
4171;https://sikola.unhas.ac.id/courses/19F05210302/index.php;Sejarah Ekonomi Maritim (P);19F05210302;80101;Not Found
4172;https://sikola.unhas.ac.id/courses/19F05210402/index.php;SEJARAH INDONESIA KONTEMPORER;19F05210402;80101;Not Found
4173;https://sikola.unhas.ac.id/courses/19F05210502/index.php;DEMOKRASI DAN BUDAYA POLITIK SULAWESI SELATAN DAN BARAT ;19F05210502;80101;Not Found
4174;https://sikola.unhas.ac.id/courses/19F05210602/index.php;Etnisitas dan Konflik (P);19F05210602;80101;Not Found
4175;https://sikola.unhas.ac.id/courses/19F05210702/index.php;Pedagogik (P);19F05210702;80101;Not Found
4176;https://sikola.unhas.ac.id/courses/19F05210802/index.php;Sejarah Perdagangan dan Pelayaran di Indonesia;19F05210802;80101;Not Found
4177;https://sikola.unhas.ac.id/courses/19F05210902/index.php;PENELUSURAN ARSIP;19F05210902;80101;Not Found
4178;https://sikola.unhas.ac.id/courses/19F05211002/index.php;Teori Perubahan Sosial (P);19F05211002;80101;Not Found
4179;https://sikola.unhas.ac.id/courses/19F05211102/index.php;Partai-Partai Politik di Indonesia (P);19F05211102;80101;Not Found
4180;https://sikola.unhas.ac.id/courses/19F05211302/index.php;SEJARAH EKONOMI MARITIM;19F05211302;80101;Not Found
4181;https://sikola.unhas.ac.id/courses/19F05211402/index.php;Sejarah Pariwisata Indonesia (P);19F05211402;80101;Not Found
4182;https://sikola.unhas.ac.id/courses/19F05211502/index.php;SEMINAR PROPOSAL TESIS;19F05211502;80101;Not Found
4183;https://sikola.unhas.ac.id/courses/19F05211702/index.php;ETNISITAS DAN KONFLIK;19F05211702;80101;Not Found
4184;https://sikola.unhas.ac.id/courses/19F05220104/index.php;Seminar Hasil Penelitian;19F05220104;80101;Not Found
4185;https://sikola.unhas.ac.id/courses/19F05220205/index.php;Penerbitan Karya Ilmiah;19F05220205;80101;Not Found
4186;https://sikola.unhas.ac.id/courses/19F05220309/index.php;Tesis;19F05220309;80101;Not Found
4187;https://sikola.unhas.ac.id/courses/19F11210402/index.php;LINGUISTIK ANTROPOLOGI;19F11210402;79102;Not Found
4188;https://sikola.unhas.ac.id/courses/19F11210502/index.php;ETNO EKOLOGI LINGUISTIK;19F11210502;79102;Not Found
4189;https://sikola.unhas.ac.id/courses/19F11210702/index.php;ETNOGRAFI: TEORI DAN METODE;19F11210702;79102;Not Found
4190;https://sikola.unhas.ac.id/courses/19F11210802/index.php;FOLKLOR;19F11210802;79102;Not Found
4191;https://sikola.unhas.ac.id/courses/19F11210902/index.php;SEMIOTIKA;19F11210902;79102;Not Found
4192;https://sikola.unhas.ac.id/courses/19F11211002/index.php;LINGUISTIK EDUKASIONAL;19F11211002;79102;Not Found
4193;https://sikola.unhas.ac.id/courses/19F11211102/index.php;Linguistik Forensik;19F11211102;79102;Not Found
4194;https://sikola.unhas.ac.id/courses/19F11211202/index.php;PSIKOLINGUISTIK;19F11211202;79102;Not Found
4195;https://sikola.unhas.ac.id/courses/19F11211302/index.php;SOSIOLINGUISTIK-S2 LINGUISTIK 20201;19F11211302;79102;Not Found
4196;https://sikola.unhas.ac.id/courses/19F11211402/index.php;ANALISIS WACANA KRITIS;19F11211402;79102;Not Found
4197;https://sikola.unhas.ac.id/courses/19F11211502/index.php;BAHASA DAN JENDER;19F11211502;79102;Not Found
4198;https://sikola.unhas.ac.id/courses/19F11310503/index.php;METODE PENELITIAN LANJUTAN;19F11310503;79002;Not Found
4199;https://sikola.unhas.ac.id/courses/19F11310603/index.php;BAHASA DAN BUDAYA;19F11310603;79002;Not Found
4200;https://sikola.unhas.ac.id/courses/19F11310703/index.php;METODOLOGI PENGAJARAN BAHASA DAN SASTRA;19F11310703;79002;Not Found
4201;https://sikola.unhas.ac.id/courses/19F11310803/index.php;SEMIOTIKA;19F11310803;79002;Not Found
4202;https://sikola.unhas.ac.id/courses/19F11310903/index.php;BAHASA, SASTRA, IDEOLOGI;19F11310903;79002;Not Found
4203;https://sikola.unhas.ac.id/courses/19F11311103/index.php;Morfologi;19F11311103;79002;Not Found
4204;https://sikola.unhas.ac.id/courses/19F11311303/index.php;SEMANTIK;19F11311303;79002;Not Found
4205;https://sikola.unhas.ac.id/courses/19F12311403/index.php;Psikolinguistik;19F12311403;79002;Not Found
4206;https://sikola.unhas.ac.id/courses/19F12311503/index.php;SOSIOLINGUISTIK;19F12311503;79002;Not Found
4207;https://sikola.unhas.ac.id/courses/19F12311603/index.php;LINGUISTIK KOMPUTASI;19F12311603;79002;Not Found
4208;https://sikola.unhas.ac.id/courses/19F12311903/index.php;New Aproach of English Grammar;19F12311903;79002;Not Found
4209;https://sikola.unhas.ac.id/courses/19F12312303/index.php;Analisis Wacana Kritis (CDA);19F12312303;79002;Not Found
